5.6438566537080845,2.6547009367798626,3.946820726676717,1.1092983192748607,versicolor
6.370790751632381,3.090216862843496,5.888069627839666,1.6146228287649356,virginica
5.07261330665186,3.0211303489153187,1.5807435241415457,0.300011071132933,setosa
4.766674273681005,3.9707099217775914,1.1395141420913113,0.5511615135511272,setosa
7.156401871482755,2.593558473278066,4.8932687313516805,1.55768439679161,virginica
6.522739445613885,2.7107797818596095,3.0961297961155623,1.4741938210385317,versicolor
6.198758778440707,3.3381894083693213,4.39282024157737,1.482732963387881,versicolor
7.418440144197089,3.5591933646903087,4.6270010477692365,1.8170550049478162,virginica
7.581121810966806,2.551203375388133,5.99710920477421,1.9898912696241315,virginica
4.791228971731076,2.341109697717193,1.378969043641503,0.300850013828198,setosa
6.2861865873792215,2.944119188094271,3.406470679457984,1.4190761383481658,versicolor
5.902626891253737,2.966714407111417,3.199580243970408,1.3802415934357064,versicolor
7.795492515475159,3.0055474359369705,5.8887754919461806,1.8295103019377563,virginica
6.779053428013566,3.69574671131293,4.653799146051733,1.4925630035421296,virginica
6.614585030307921,2.0381215046156766,3.822189465917343,1.038557208018253,versicolor
5.28166463570618,3.436784517600443,1.0717431344869572,0.5033094942288295,setosa
5.8000233672747985,2.4609899922766685,6.231123033333121,1.8917816674347896,virginica
7.87389475674332,2.433606998667752,5.066132412471347,2.1250347640745324,virginica
5.7586089740227395,4.214616134834332,1.3708806425233648,0.5048575150130766,setosa
7.5412792432435864,3.7152046536237484,5.601901855508348,2.497584142682121,virginica
5.675705457780086,2.696500282021052,1.5000106892244474,0.24400175476697158,setosa
5.971743229047308,2.252151241968299,6.625579004435233,1.4054175357155096,virginica
7.501474288177347,3.7994415785333824,5.128509401168983,1.9874752313945647,virginica
6.673441109515558,2.140225026046158,3.7299448402513375,1.7471728332069472,versicolor
5.823727165761233,2.876549513012204,3.105277130306931,1.3610056605116918,versicolor
7.7861545884663474,3.121075349565277,5.576551555588747,1.8095694004678609,virginica
5.1654060857166435,2.518661506400064,1.7461765601012953,0.1724064955925775,setosa
5.530422363517214,3.3237945791444368,1.6436096353435508,0.28558563798026426,setosa
5.771133746560573,2.5359585515293928,3.6812331736765236,1.6682122983181493,versicolor
5.433264327188555,3.2607554161828762,1.3946528099158704,0.5866439444424517,setosa
5.5345610892349635,3.194010194208773,3.66076490525792,1.6131418885547593,versicolor
5.701096314109813,3.8726979562146937,1.5906472134963927,0.2161156038166979,setosa
7.455440751955848,2.2231492529655568,6.39686646334781,1.8172684199427338,virginica
5.821766757881082,3.239227287624749,4.647686254523027,2.354529812643373,virginica
5.763115962157794,2.4678582627293792,4.120247232828521,1.1277751266110754,versicolor
5.563284317177433,4.280445519100111,1.0325930148298001,0.12843340271544298,setosa
4.3281925054820505,4.048122259744941,1.492686733689921,0.39090228624372214,setosa
6.281624322001412,3.0456947909184278,3.4502069132207294,1.6603729787055217,versicolor
4.831034670826432,3.8185159825351187,1.758094357030155,0.5212189144813981,setosa
6.798952949188857,2.5729442763523394,4.566303259996001,1.768261620387083,versicolor
6.8315859819387175,2.9382238572629307,3.4902139719137333,1.6659538701015322,versicolor
5.32511835673904,3.1814756269151694,3.4503708690719863,1.7522770896518718,versicolor
4.438669248967569,3.3525578935301055,1.4870420803611748,0.5944690702175844,setosa
7.748901269842076,3.1369231727321694,6.60614008467568,2.473328197557107,virginica
6.1900649729476545,2.1429017230132876,4.677993976286226,1.2210555336262827,versicolor
4.584063450734698,2.4067655977233557,1.049798760927974,0.562588756444306,setosa
4.998543039984522,2.8488112558690055,1.2712606035407183,0.25969536627805445,setosa
6.368370835665226,3.26189424559208,3.248792262789329,1.0206340370781166,versicolor
5.6097684872095375,3.976653036117679,1.041629965233698,0.4132169135167718,setosa
6.351189512882263,2.3345094742539585,4.8282239025653375,1.5069131454554503,versicolor
5.911740368623421,3.328446770559078,5.523674687323503,1.5564086900949172,virginica
7.030031999535421,2.6962669660004095,6.271356142510343,1.7002385689109436,virginica
4.943545020874312,3.957858719656423,1.740608660284814,0.4236501543774438,setosa
4.5441583138288175,4.277628272858987,1.8106099663279416,0.1113594226120044,setosa
7.452206008199512,3.69948957316376,6.0674893590855525,2.103760778972443,virginica
6.322981908488788,3.3014916849058626,4.013729285681698,1.1975480149477142,versicolor
5.66622256759209,3.751393423666295,1.358553143608849,0.15379537880464325,setosa
6.848291551387309,3.5047434733915765,5.710080445951385,1.6860560145153105,virginica
4.917234343147176,4.263535748570105,1.8917321760523982,0.15563143083368944,setosa
5.2579964194612145,3.1921010238196503,4.570729191134278,1.1338354067434828,versicolor
6.738976771962809,2.060505423033808,3.4344624072732906,1.1850953432526325,versicolor
7.129207279269484,2.2638142738972036,4.571503734883337,1.725997224059196,virginica
5.768271146294315,2.5481495295062455,4.889081583783167,1.5118510516820303,versicolor
4.888401568857414,2.361927208513355,1.3939392187419146,0.5366630322332634,setosa
5.717601594433762,2.893367664700426,3.398622007487502,1.3995023833456464,versicolor
5.758800981396772,3.0689563604996444,4.9991922362610515,2.2985001609505353,virginica
